Status,Condition,District,Rooms,Bedrooms,Bathrooms,Floor,Floors,Balcony,Veranda,Loggia,Heating,Parking,Storeroom,Hot,Gas,Internet,Fireplace,Furniture,Passenger,Service,Telephone,Television,Conditioner,PerSq
WIP,white,vake,2,1,2,2,9,5,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1029
new,white,saburtalo,3,2,1,18,22,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1029
new,newRenov,saburtalo,3,2,1,3,8,7,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1030
new,newRenov,vake,3,2,2,13,22,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1030
new,newRenov,saburtalo,4,3,3,11,17,15,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1030
old,newRenov,saburtalo,4,2,1,4,5,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1031
new,newRenov,saburtalo,2,1,2,11,11,0,8,0,1,0,0,1,1,0,0,1,1,1,0,1,1,1032
new,white,saburtalo,2,1,1,7,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1036
new,newRenov,saburtalo,3,2,3,11,16,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1037
new,newRenov,saburtalo,3,2,1,3,8,4,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1037
old,oldRenov,chugureti,5,2,1,4,4,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1038
old,newRenov,saburtalo,3,2,1,7,8,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1038
new,newRenov,varketili,3,2,2,8,9,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1038
new,newRenov,varketili,3,0,2,8,9,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1038
old,newRenov,vake,2,1,1,5,7,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1038
new,newRenov,saburtalo,3,2,1,2,8,5,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1039
new,newRenov,saburtalo,2,1,1,3,21,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1040
new,newRenov,vake,3,2,1,6,10,6,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1040
old,newRenov,saburtalo,1,1,1,4,5,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1042
new,newRenov,digmisMas,2,1,1,5,11,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1042
new,newRenov,isani,4,3,1,8,11,4,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1042
old,newRenov,sololaki,4,2,1,3,5,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1043
old,newRenov,saburtalo,4,3,2,1,4,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1043
new,newRenov,saburtalo,3,2,1,2,6,14,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1046
old,newRenov,vaja,1,0,1,4,5,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1047
new,newRenov,saburtalo,3,2,2,4,8,3,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1047
new,newRenov,saburtalo,3,2,1,4,8,3,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1047
old,newRenov,vaja,1,0,1,4,5,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1047
new,oldRenov,saburtalo,2,1,1,5,13,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1048
old,newRenov,chugureti,3,2,2,3,4,2,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1048
new,newRenov,saburtalo,3,2,1,8,12,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1048
new,newRenov,digmisMas,3,2,1,4,13,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,1,1048
old,oldRenov,sololaki,2,2,2,2,2,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1048
new,oldRenov,saburtalo,3,2,1,3,8,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1049
new,newRenov,saburtalo,2,1,2,16,24,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1050
old,newRenov,saburtalo,4,2,1,3,4,5,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1050
new,black,saburtalo,5,4,1,17,17,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1050
new,newRenov,saburtalo,3,2,1,3,9,6,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1050
old,newRenov,saburtalo,1,1,1,4,8,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1053
old,oldRenov,chugureti,2,1,1,3,4,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1055
old,oldRenov,vera,1,0,1,7,8,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1056
new,newRenov,chugureti,5,3,2,1,2,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1056
new,newRenov,ortawala,2,1,1,10,13,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1058
old,newRenov,digmisMas,2,1,1,8,9,3,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1059
new,newRenov,saburtalo,2,1,1,7,8,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1060
old,newRenov,vake,4,3,2,7,8,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1062
new,white,saburtalo,2,1,1,11,14,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1063
new,newRenov,vake,3,2,2,3,16,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1063
old,oldRenov,sololaki,2,2,1,2,3,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1063
new,newRenov,digmisMas,4,3,1,6,7,14,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1064
new,newRenov,saburtalo,4,3,2,10,12,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1065
new,newRenov,digmisMas,3,2,1,16,17,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1067
new,newRenov,saburtalo,3,2,1,8,11,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1069
new,newRenov,didube,3,2,1,7,11,5,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1069
new,newRenov,digmisMas,4,3,2,15,17,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1069
new,newRenov,saburtalo,3,2,1,3,17,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1070
new,newRenov,varketili,3,2,2,6,9,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1071
new,newRenov,vake,5,3,2,3,10,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1071
new,newRenov,saburtalo,3,2,1,5,10,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1074
new,newRenov,saburtalo,3,1,1,10,15,7,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1076
new,newRenov,vake,2,1,1,5,16,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1080
old,newRenov,digmisMas,5,3,1,13,14,6,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1080
new,newRenov,saburtalo,3,2,1,11,22,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1080
new,newRenov,saburtalo,5,4,3,12,13,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1081
new,newRenov,digmisMas,3,1,2,5,6,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1083
new,newRenov,saburtalo,3,2,1,8,14,6,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1084
new,newRenov,vazisubani,2,1,2,4,16,4,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1085
new,newRenov,saburtalo,2,1,1,1,10,4,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1086
new,newRenov,saburtalo,2,1,1,10,17,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1086
old,oldRenov,vake,4,2,1,3,6,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1087
old,newRenov,vaja,2,1,1,2,2,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1088
new,newRenov,saburtalo,2,1,1,4,14,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1088
new,white,saburtalo,2,1,1,9,10,2,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1090
old,newRenov,saburtalo,3,2,1,8,12,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1091
new,newRenov,saburtalo,3,2,1,9,14,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1092
old,oldRenov,vaja,3,2,1,3,8,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1093
old,newRenov,digmisMas,2,1,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1093
new,newRenov,saburtalo,3,2,1,2,6,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1095
new,newRenov,varketili,3,2,2,2,9,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1096
new,newRenov,vake,2,1,1,2,10,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1096
new,newRenov,vake,2,1,1,2,10,4,0,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1096
new,newRenov,saburtalo,2,1,1,6,15,3,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1098
old,newRenov,saburtalo,3,2,2,9,10,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1098
new,newRenov,digmisMas,4,3,1,13,15,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1099
new,newRenov,saburtalo,3,2,2,2,6,10,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1100
new,newRenov,didube,3,2,1,6,7,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1100
new,newRenov,saburtalo,3,2,1,9,13,3,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1100
old,oldRenov,chugureti,9,5,2,3,3,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1100
WIP,white,vake,3,2,2,5,14,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1100
new,newRenov,didube,3,2,3,2,15,0,22,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1100
new,newRenov,saburtalo,1,0,1,4,24,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1100
old,newRenov,vera,3,2,1,1,3,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1100
new,white,saburtalo,3,2,2,11,23,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1100
new,newRenov,saburtalo,3,2,2,5,14,15,15,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1100
old,oldRenov,mtawminda,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100
new,newRenov,didDigomi,2,1,1,14,16,2,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1100
new,newRenov,saburtalo,3,2,1,7,15,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1100
new,newRenov,saburtalo,2,1,1,2,4,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1100
new,newRenov,saburtalo,4,3,2,4,12,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1100
new,newRenov,saburtalo,5,3,2,9,11,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1100
new,newRenov,chugureti,5,3,2,7,8,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1102
WIP,white,vake,3,2,1,10,32,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1102
new,newRenov,didDigomi,3,2,1,4,20,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1104
new,newRenov,saburtalo,3,2,1,15,16,15,15,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1104
old,oldRenov,vera,4,3,1,3,3,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1106
new,oldRenov,chugureti,4,3,2,10,10,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1106
old,newRenov,vera,3,2,1,0,4,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1107
new,newRenov,saburtalo,4,3,2,4,9,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1107
new,newRenov,chugureti,4,2,2,5,10,5,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1111
new,newRenov,saburtalo,3,2,1,13,15,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1111
new,white,vake,2,1,1,3,16,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1111
new,newRenov,digmisMas,2,1,1,16,18,6,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1111
old,oldRenov,chugureti,3,2,1,1,2,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1111
new,newRenov,saburtalo,2,1,1,15,18,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1112
new,newRenov,saburtalo,2,1,1,14,15,2,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1113
new,newRenov,saburtalo,2,1,1,18,18,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1113
new,white,saburtalo,2,1,1,4,14,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1114
new,newRenov,vake,3,2,1,7,15,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,1114
new,newRenov,saburtalo,4,3,1,9,15,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1114
old,newRenov,vake,4,2,1,3,5,4,0,23,1,0,0,1,1,1,0,0,0,0,1,0,1,1115
old,newRenov,chugureti,3,2,1,1,3,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1116
new,newRenov,saburtalo,3,2,1,13,14,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1117
new,newRenov,saburtalo,3,2,2,13,14,4,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1117
new,newRenov,saburtalo,3,2,2,9,12,17,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1118
new,newRenov,saburtalo,2,1,1,2,12,3,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1120
new,newRenov,saburtalo,2,1,1,2,12,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1120
new,newRenov,saburtalo,5,3,3,6,12,4,8,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1120
new,white,saburtalo,3,2,1,7,23,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1121
new,newRenov,vake,5,3,2,7,8,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1121
new,newRenov,saburtalo,4,3,3,4,9,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1121
new,newRenov,saburtalo,2,1,1,15,18,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1123
new,newRenov,ortawala,4,3,1,8,14,6,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1123
new,newRenov,saburtalo,2,1,1,16,16,0,6,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1125
new,newRenov,saburtalo,2,1,1,8,18,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1125
new,newRenov,saburtalo,5,3,3,5,6,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1125
old,oldRenov,chugureti,3,2,0,3,7,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1125
old,newRenov,chugureti,5,0,1,1,2,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1125
new,newRenov,saburtalo,2,1,1,13,15,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1127
new,newRenov,saburtalo,2,1,1,10,10,6,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1127
new,newRenov,saburtalo,2,1,1,15,15,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1128
old,newRenov,ortawala,4,3,2,7,7,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1,0,1130
new,white,saburtalo,3,2,1,6,17,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1131
old,newRenov,saburtalo,2,0,1,2,5,4,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1131
old,newRenov,sololaki,4,2,1,2,3,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1134
old,newRenov,saburtalo,4,3,2,14,15,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1135
old,oldRenov,saburtalo,1,1,1,2,8,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1135
new,newRenov,digmisMas,3,2,1,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1136
new,white,vake,2,1,2,4,13,3,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1136
old,oldRenov,saburtalo,7,3,2,4,5,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1137
old,newRenov,vera,3,2,2,3,6,18,0,17,1,1,1,1,1,1,0,1,1,0,1,1,1,1138
new,newRenov,saburtalo,4,3,2,11,16,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1139
new,newRenov,ortawala,2,1,1,12,14,8,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1139
new,white,saburtalo,4,3,2,13,18,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1140
old,newRenov,chugureti,3,2,1,1,2,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,1142
new,newRenov,saburtalo,3,2,1,3,7,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1142
old,newRenov,saburtalo,1,1,2,1,5,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1143
new,newRenov,saburtalo,4,2,1,2,6,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1143
new,newRenov,saburtalo,4,2,1,2,6,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1143
new,newRenov,vake,3,2,1,4,7,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1143
old,oldRenov,vake,3,2,1,4,6,8,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1144
new,newRenov,vaja,2,1,1,11,11,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1146
new,newRenov,saburtalo,2,1,1,6,13,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1146
new,newRenov,isani,1,0,1,8,12,4,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1147
new,newRenov,saburtalo,3,2,2,5,13,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,1,1147
new,newRenov,vera,6,3,2,11,18,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,1147
new,white,saburtalo,2,1,1,5,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1148
new,newRenov,saburtalo,3,2,1,5,18,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1149
new,newRenov,saburtalo,3,2,2,8,12,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1149
new,newRenov,saburtalo,3,2,2,6,10,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1150
new,newRenov,saburtalo,3,2,1,3,5,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1150
old,newRenov,chugureti,2,1,1,2,8,2,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,1150
new,newRenov,didDigomi,4,2,1,4,9,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1151
new,newRenov,saburtalo,2,1,1,12,17,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1154
old,newRenov,vake,3,2,1,6,6,0,18,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1154
new,newRenov,saburtalo,1,1,2,14,17,6,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,1155
new,newRenov,saburtalo,2,1,1,9,9,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1156
new,oldRenov,chugureti,4,3,1,5,7,0,65,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1158
new,newRenov,saburtalo,2,1,1,8,8,4,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1159
new,newRenov,vake,1,1,1,1,11,6,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1161
new,oldRenov,saburtalo,5,3,2,9,13,20,0,10,1,1,0,1,1,1,1,1,1,0,0,1,1,1162
new,newRenov,saburtalo,3,2,1,1,14,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1165
old,oldRenov,saburtalo,1,1,1,5,5,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1167
new,newRenov,saburtalo,2,1,1,10,10,6,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1167
old,newRenov,chugureti,3,2,1,1,5,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1167
new,newRenov,vake,2,1,1,4,9,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1167
old,oldRenov,vera,3,2,2,5,8,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1167
new,newRenov,sololaki,3,2,2,2,6,15,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1168
new,newRenov,saburtalo,3,2,2,7,14,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1,1173
new,newRenov,saburtalo,4,3,2,13,22,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1174
new,newRenov,digmisMas,3,2,1,6,9,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1175
new,newRenov,saburtalo,3,2,1,5,8,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1176
new,newRenov,vake,2,1,1,7,12,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1176
new,white,vake,2,1,1,7,8,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1176
old,newRenov,chugureti,3,2,1,5,5,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1177
new,white,vake,4,3,2,8,8,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1177
new,white,vake,3,2,1,7,8,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1177
new,newRenov,digmisMas,2,0,1,10,21,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1179
new,newRenov,saburtalo,2,1,1,16,17,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1180
old,newRenov,chugureti,3,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1182
new,newRenov,saburtalo,3,2,2,2,12,110,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1182
old,newRenov,vake,3,2,2,4,8,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1182
new,newRenov,vera,3,2,1,3,8,5,12,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1182
new,newRenov,saburtalo,2,1,1,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1185
new,newRenov,nadzaladevi,3,2,1,16,20,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1185
new,newRenov,vake,9,3,3,2,11,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1186
new,newRenov,saburtalo,3,2,1,1,12,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1187
new,newRenov,saburtalo,2,1,1,3,8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1188
new,newRenov,saburtalo,2,1,1,1,6,10,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1188
new,newRenov,saburtalo,6,5,3,2,2,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1188
new,newRenov,vake,3,2,1,10,13,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,1188
new,newRenov,digmisMas,2,1,1,2,11,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1188
old,newRenov,vake,2,1,1,6,6,0,20,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1188
new,white,vake,2,1,1,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1189
new,newRenov,saburtalo,3,2,1,9,10,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1191
old,oldRenov,chugureti,3,2,1,2,5,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1192
new,newRenov,ortawala,2,1,1,9,9,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1193
new,newRenov,didDigomi,2,1,1,6,9,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1194
new,newRenov,saburtalo,3,2,2,7,7,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1194
new,white,saburtalo,2,1,1,8,21,7,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1195
new,newRenov,saburtalo,2,1,1,5,10,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1196
new,newRenov,saburtalo,4,3,2,23,23,9,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1200
old,newRenov,saburtalo,2,1,1,5,5,3,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,1200
new,newRenov,saburtalo,4,3,2,23,23,9,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1200
new,newRenov,saburtalo,4,3,2,23,23,8,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1200
new,black,saburtalo,2,0,1,11,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1200
old,newRenov,saburtalo,2,1,1,6,8,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1200
new,newRenov,didube,3,2,1,20,16,3,0,3,1,1,0,1,1,1,1,1,1,1,0,1,1,1200
new,newRenov,saburtalo,3,2,1,13,17,7,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1200
new,newRenov,vake,6,4,3,2,9,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1200
new,white,saburtalo,3,0,2,2,7,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1200
new,newRenov,saburtalo,3,2,1,8,9,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,1200
new,newRenov,vake,5,4,2,7,12,20,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1200
new,newRenov,saburtalo,3,2,2,12,12,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1200
new,newRenov,saburtalo,2,1,1,9,9,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1203
new,newRenov,saburtalo,3,2,1,8,14,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1203
old,oldRenov,mtawminda,4,2,2,2,3,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1204
new,newRenov,saburtalo,2,1,1,18,18,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1204
new,newRenov,saburtalo,2,1,1,8,8,4,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1205
new,newRenov,saburtalo,2,1,1,14,14,6,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,1206
old,oldRenov,chugureti,2,1,0,3,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1207
new,newRenov,saburtalo,4,3,2,4,17,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1208
new,black,saburtalo,7,3,3,2,5,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1210
new,white,vake,3,2,2,11,22,4,8,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1210
