Status,Condition,District,Area,Rooms,Bedrooms,Bathrooms,Floor,Floors,Balcony,Veranda,Loggia,Heating,Parking,Storeroom,Hot,Gas,Internet,Fireplace,Furniture,Passenger,Service,Telephone,Television,Conditioner,PerSq
ძველი აშენებული,ძველი გარემონტებული,საბურთალო,250,7,4,2,5,5,17,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,780
ძველი აშენებული,ძველი გარემონტებული,საბურთალო,62,2,1,1,4,15,4,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,774
ძველი აშენებული,ძველი გარემონტებული,საბურთალო,97,3,2,1,3,5,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,773
ძველი აშენებული,ძველი გარემონტებული,საბურთალო,100,3,2,1,6,8,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,770
ძველი აშენებული,ძველი გარემონტებული,საბურთალო,60,2,1,1,8,8,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,763
ძველი აშენებული,ძველი გარემონტებული,საბურთალო,157,5,3,3,5,5,7,0,11,1,1,1,1,1,1,0,1,0,0,1,1,1,754
ძველი აშენებული,ძველი გარემონტებული,საბურთალო,80,3,2,1,6,6,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,713
ძველი აშენებული,ძველი გარემონტებული,საბურთალო,350,8,4,2,6,7,30,0,9,1,1,1,1,1,1,1,0,0,0,1,1,1,711
ძველი აშენებული,ძველი გარემონტებული,საბურთალო,52,2,1,1,16,16,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,673
ძველი აშენებული,ძველი გარემონტებული,საბურთალო,119,5,3,2,6,8,10,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,672
ძველი აშენებული,ძველი გარემონტებული,საბურთალო,67,2,1,1,2,5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,655
ძველი აშენებული,ძველი გარემონტებული,საბურთალო,92,3,2,1,3,9,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,652
ძველი აშენებული,ძველი გარემონტებული,საბურთალო,187,4,3,2,5,5,10,38,0,1,1,1,1,1,1,1,0,0,0,1,1,1,642
ძველი აშენებული,ძველი გარემონტებული,საბურთალო,80,3,1,2,7,14,8,10,0,1,1,1,1,1,0,0,1,1,1,0,0,0,638
ძველი აშენებული,ძველი გარემონტებული,საბურთალო,100,3,2,1,6,14,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,550
ძველი აშენებული,ძველი გარემონტებული,საბურთალო,35,2,1,1,1,5,5,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,529
ძველი აშენებული,ძველი გარემონტებული,საბურთალო,130,4,3,2,7,8,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,523
ძველი აშენებული,ძველი გარემონტებული,საბურთალო,324,5,0,2,6,7,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,463
ახალი აშენებული,ძველი გარემონტებული,საბურთალო,142,5,3,2,9,13,20,0,20,1,1,0,1,1,1,1,1,1,0,1,1,1,1197
ახალი აშენებული,ძველი გარემონტებული,საბურთალო,129,4,2,2,7,14,4,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,930
ახალი აშენებული,ძველი გარემონტებული,საბურთალო,150,6,4,2,1,12,4,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,510
ძველი აშენებული,ახალი გარემონტებული,სამგორი,128,5,3,1,3,8,12,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,680
ძველი აშენებული,ახალი გარემონტებული,სამგორი,98,5,3,1,1,4,0,0,15,1,0,1,1,1,1,0,0,0,0,1,1,0,663
ძველი აშენებული,ახალი გარემონტებული,სამგორი,55,2,0,1,4,5,3,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,636
ძველი აშენებული,ახალი გარემონტებული,სამგორი,40,1,1,1,6,9,8,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,588
ახალი აშენებული,ახალი გარემონტებული,სამგორი,68,2,0,1,2,9,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1,699
ახალი აშენებული,ახალი გარემონტებული,სამგორი,42,2,1,1,4,8,2,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,643
ახალი აშენებული,ახალი გარემონტებული,სამგორი,46,1,1,1,2,5,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,448
ძველი აშენებული,ძველი გარემონტებული,სამგორი,76,3,2,1,5,16,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,855
ძველი აშენებული,ძველი გარემონტებული,სამგორი,45,2,1,1,2,5,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,589
ძველი აშენებული,ძველი გარემონტებული,სამგორი,54,2,1,2,2,4,0,0,54,0,1,1,1,1,0,0,0,0,0,0,0,0,589
ძველი აშენებული,ძველი გარემონტებული,სამგორი,70,3,2,2,9,9,0,0,6,1,0,1,1,1,1,0,1,1,0,1,1,0,500
ძველი აშენებული,ძველი გარემონტებული,სამგორი,116,5,3,1,4,5,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,474
ძველი აშენებული,ძველი გარემონტებული,სამგორი,85,3,2,1,6,9,5,0,10,1,0,1,1,1,1,0,1,0,0,1,0,0,435
ძველი აშენებული,ძველი გარემონტებული,სამგორი,82,3,2,2,9,9,7,0,12,0,1,1,0,1,1,0,0,0,0,1,1,0,421
ძველი აშენებული,ძველი გარემონტებული,სამგორი,70,3,2,1,5,5,0,0,12,1,0,0,1,0,1,0,0,0,0,0,0,0,400
ძველი აშენებული,ძველი გარემონტებული,სამგორი,70,3,2,1,5,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,400
ძველი აშენებული,ახალი გარემონტებული,სანზონა,120,4,3,1,1,8,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,528
ახალი აშენებული,ახალი გარემონტებული,სანზონა,56,3,2,1,5,8,8,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,768
ახალი აშენებული,ახალი გარემონტებული,სანზონა,140,6,3,2,8,8,6,0,16,1,1,1,1,1,1,1,1,1,0,1,1,1,679
ახალი აშენებული,თეთრი კარკასი,სანზონა,60,3,2,1,2,12,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,617
ახალი აშენებული,თეთრი კარკასი,სანზონა,52,2,1,1,15,17,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,615
ახალი აშენებული,თეთრი კარკასი,სანზონა,57,2,1,1,10,10,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,561
ახალი აშენებული,შავი კარკასი,სანზონა,50,2,1,1,10,13,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,640
ძველი აშენებული,ძველი გარემონტებული,სანზონა,40,1,2,1,9,9,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,750
ძველი აშენებული,ძველი გარემონტებული,სანზონა,62,2,1,1,2,8,8,0,10,0,0,1,1,1,1,0,0,1,0,1,0,0,615
ძველი აშენებული,ძველი გარემონტებული,სანზონა,100,4,2,2,4,8,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,550
ძველი აშენებული,ძველი გარემონტებული,სანზონა,59,2,1,1,2,5,0,0,14,1,0,1,1,1,1,0,0,0,0,1,1,0,508
ძველი აშენებული,ძველი გარემონტებული,სანზონა,49,1,1,1,1,9,0,0,10,1,0,1,1,1,1,0,0,0,0,0,1,0,506
ძველი აშენებული,ახალი გარემონტებული,სოლოლაკი,93,3,2,1,2,3,11,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1286
ძველი აშენებული,ახალი გარემონტებული,სოლოლაკი,93,3,2,1,2,3,11,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1286
ძველი აშენებული,ახალი გარემონტებული,სოლოლაკი,100,4,2,1,3,4,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1280
ძველი აშენებული,ახალი გარემონტებული,სოლოლაკი,115,6,3,1,2,2,0,0,8,1,1,1,1,1,1,0,0,0,0,1,1,0,913
ძველი აშენებული,ძველი გარემონტებული,სოლოლაკი,70,2,2,2,2,3,0,0,6,0,1,0,1,1,1,0,0,0,0,0,0,0,1257
ძველი აშენებული,ძველი გარემონტებული,სოლოლაკი,60,2,1,1,2,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1200
ძველი აშენებული,ახალი გარემონტებული,ფონიჭალა,100,4,3,2,2,9,3,0,20,1,0,0,1,1,0,0,1,1,0,1,1,0,500
ძველი აშენებული,ახალი გარემონტებული,ფონიჭალა,60,2,1,1,5,5,5,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,477
ძველი აშენებული,ახალი გარემონტებული,ფონიჭალა,46,1,1,1,8,10,0,0,10,1,1,1,1,1,1,0,1,1,0,1,1,0,435
ახალი აშენებული,ახალი გარემონტებული,ფონიჭალა,54,3,2,1,3,5,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,519
ძველი აშენებული,ძველი გარემონტებული,ფონიჭალა,70,3,3,2,2,8,5,0,10,0,0,1,1,1,1,0,1,1,0,0,0,0,654
ძველი აშენებული,ახალი გარემონტებული,ჩუღურეთი,290,4,2,2,3,3,8,0,6,1,0,1,1,1,1,1,1,0,0,1,1,1,1345
ძველი აშენებული,ახალი გარემონტებული,ჩუღურეთი,63,3,1,1,1,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1108
ძველი აშენებული,ახალი გარემონტებული,ჩუღურეთი,85,4,2,2,2,2,4,4,0,1,1,1,1,1,1,0,1,0,0,0,0,0,941
ძველი აშენებული,ახალი გარემონტებული,ჩუღურეთი,50,2,1,2,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,800
ძველი აშენებული,ახალი გარემონტებული,ჩუღურეთი,50,2,1,3,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,800
ძველი აშენებული,ახალი გარემონტებული,ჩუღურეთი,200,5,4,3,2,2,8,0,10,1,1,1,1,1,1,1,1,0,0,1,1,1,750
ძველი აშენებული,ახალი გარემონტებული,ჩუღურეთი,15,1,1,2,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,687
ძველი აშენებული,ახალი გარემონტებული,ჩუღურეთი,130,5,3,1,2,2,6,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,654
ახალი აშენებული,ახალი გარემონტებული,ჩუღურეთი,145,5,4,2,3,9,7,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1103
ახალი აშენებული,ახალი გარემონტებული,ჩუღურეთი,98,6,2,1,3,7,2,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,949
ძველი აშენებული,შავი კარკასი,ჩუღურეთი,38,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784
ძველი აშენებული,ძველი გარემონტებული,ჩუღურეთი,106,3,2,1,2,2,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1226
ძველი აშენებული,ძველი გარემონტებული,ჩუღურეთი,250,9,5,1,3,3,9,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1200
ძველი აშენებული,ძველი გარემონტებული,ჩუღურეთი,60,2,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1167
ძველი აშენებული,ძველი გარემონტებული,ჩუღურეთი,55,3,2,1,2,2,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1120
ძველი აშენებული,ძველი გარემონტებული,ჩუღურეთი,77,3,2,2,3,3,3,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,1091
ძველი აშენებული,ძველი გარემონტებული,ჩუღურეთი,71,3,1,1,2,2,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1000
ძველი აშენებული,ძველი გარემონტებული,ჩუღურეთი,35,1,0,2,2,5,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,871
ძველი აშენებული,ძველი გარემონტებული,ჩუღურეთი,100,4,2,1,1,2,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,840
ძველი აშენებული,ძველი გარემონტებული,ჩუღურეთი,42,3,2,1,1,2,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,833
ძველი აშენებული,ძველი გარემონტებული,ჩუღურეთი,125,4,2,1,3,3,3,0,10,1,0,0,1,1,1,0,0,0,0,1,0,0,803
ძველი აშენებული,ძველი გარემონტებული,ჩუღურეთი,125,4,3,1,3,3,2,0,20,1,1,0,1,1,1,0,0,0,0,1,0,0,763
ძველი აშენებული,ძველი გარემონტებული,ჩუღურეთი,65,2,1,1,1,3,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,705
ძველი აშენებული,ძველი გარემონტებული,ჩუღურეთი,130,4,3,2,2,2,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,608
ძველი აშენებული,ძველი გარემონტებული,ჩუღურეთი,118,5,2,2,2,3,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,521
